A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,42416.41667,2016,2,16,10,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,42416.45833,2016,2,16,11,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42416.5,2016,2,16,12,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42416.54167,2016,2,16,13,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42416.58333,2016,2,16,14,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42416.625,2016,2,16,15,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42416.66667,2016,2,16,16,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42416.70833,2016,2,16,17,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42416.75,2016,2,16,18,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42416.79167,2016,2,16,19,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42416.83333,2016,2,16,20,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42416.875,2016,2,16,21,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42416.91667,2016,2,16,22,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42416.95833,2016,2,16,23,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417,2016,2,17,0,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.04167,2016,2,17,1,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.08333,2016,2,17,2,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.125,2016,2,17,3,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.16667,2016,2,17,4,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.20833,2016,2,17,5,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.25,2016,2,17,6,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.29167,2016,2,17,7,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.33333,2016,2,17,8,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.375,2016,2,17,9,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.41667,2016,2,17,10,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.45833,2016,2,17,11,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.5,2016,2,17,12,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.54167,2016,2,17,13,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.58333,2016,2,17,14,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.625,2016,2,17,15,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.66667,2016,2,17,16,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.70833,2016,2,17,17,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.75,2016,2,17,18,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.79167,2016,2,17,19,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.83333,2016,2,17,20,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.875,2016,2,17,21,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.91667,2016,2,17,22,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,42417.95833,2016,2,17,23,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418,2016,2,18,0,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.04167,2016,2,18,1,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.08333,2016,2,18,2,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.125,2016,2,18,3,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.16667,2016,2,18,4,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.20833,2016,2,18,5,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.25,2016,2,18,6,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.29167,2016,2,18,7,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.33333,2016,2,18,8,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.375,2016,2,18,9,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.41667,2016,2,18,10,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.45833,2016,2,18,11,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.5,2016,2,18,12,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.54167,2016,2,18,13,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.58333,2016,2,18,14,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.625,2016,2,18,15,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.66667,2016,2,18,16,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.70833,2016,2,18,17,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.75,2016,2,18,18,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.79167,2016,2,18,19,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.83333,2016,2,18,20,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.875,2016,2,18,21,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.91667,2016,2,18,22,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42418.95833,2016,2,18,23,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419,2016,2,19,0,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.04167,2016,2,19,1,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.08333,2016,2,19,2,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.125,2016,2,19,3,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.16667,2016,2,19,4,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.20833,2016,2,19,5,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.25,2016,2,19,6,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.29167,2016,2,19,7,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.33333,2016,2,19,8,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.375,2016,2,19,9,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.41667,2016,2,19,10,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.45833,2016,2,19,11,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.5,2016,2,19,12,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.54167,2016,2,19,13,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.58333,2016,2,19,14,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.625,2016,2,19,15,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.66667,2016,2,19,16,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.70833,2016,2,19,17,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.75,2016,2,19,18,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.79167,2016,2,19,19,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.83333,2016,2,19,20,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.875,2016,2,19,21,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.91667,2016,2,19,22,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42419.95833,2016,2,19,23,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420,2016,2,20,0,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.04167,2016,2,20,1,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.08333,2016,2,20,2,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.125,2016,2,20,3,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.16667,2016,2,20,4,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.20833,2016,2,20,5,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.25,2016,2,20,6,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.29167,2016,2,20,7,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.33333,2016,2,20,8,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.375,2016,2,20,9,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.41667,2016,2,20,10,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.45833,2016,2,20,11,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.5,2016,2,20,12,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.54167,2016,2,20,13,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.58333,2016,2,20,14,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.625,2016,2,20,15,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.66667,2016,2,20,16,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.70833,2016,2,20,17,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.75,2016,2,20,18,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.79167,2016,2,20,19,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.83333,2016,2,20,20,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.875,2016,2,20,21,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.91667,2016,2,20,22,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,42420.95833,2016,2,20,23,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421,2016,2,21,0,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.04167,2016,2,21,1,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.08333,2016,2,21,2,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.125,2016,2,21,3,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.16667,2016,2,21,4,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.20833,2016,2,21,5,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.25,2016,2,21,6,83,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.29167,2016,2,21,7,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.33333,2016,2,21,8,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.375,2016,2,21,9,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.41667,2016,2,21,10,141,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.45833,2016,2,21,11,147,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.5,2016,2,21,12,97,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.54167,2016,2,21,13,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.58333,2016,2,21,14,83,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.625,2016,2,21,15,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.66667,2016,2,21,16,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.70833,2016,2,21,17,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.75,2016,2,21,18,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.79167,2016,2,21,19,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.83333,2016,2,21,20,122,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.875,2016,2,21,21,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.91667,2016,2,21,22,114,µg/m³,1 Hr,Valid
Beijing,PM2.5,42421.95833,2016,2,21,23,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422,2016,2,22,0,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.04167,2016,2,22,1,129,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.08333,2016,2,22,2,119,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.125,2016,2,22,3,119,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.16667,2016,2,22,4,113,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.20833,2016,2,22,5,117,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.25,2016,2,22,6,122,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.29167,2016,2,22,7,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.33333,2016,2,22,8,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.375,2016,2,22,9,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.41667,2016,2,22,10,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.45833,2016,2,22,11,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.5,2016,2,22,12,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.54167,2016,2,22,13,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.58333,2016,2,22,14,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.625,2016,2,22,15,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.66667,2016,2,22,16,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.70833,2016,2,22,17,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.75,2016,2,22,18,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.79167,2016,2,22,19,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.83333,2016,2,22,20,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.875,2016,2,22,21,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.91667,2016,2,22,22,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,42422.95833,2016,2,22,23,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423,2016,2,23,0,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.04167,2016,2,23,1,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.08333,2016,2,23,2,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.125,2016,2,23,3,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.16667,2016,2,23,4,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.20833,2016,2,23,5,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.25,2016,2,23,6,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.29167,2016,2,23,7,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.33333,2016,2,23,8,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.375,2016,2,23,9,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.41667,2016,2,23,10,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.45833,2016,2,23,11,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.5,2016,2,23,12,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.54167,2016,2,23,13,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.58333,2016,2,23,14,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.625,2016,2,23,15,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.66667,2016,2,23,16,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.70833,2016,2,23,17,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.75,2016,2,23,18,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.79167,2016,2,23,19,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.83333,2016,2,23,20,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.875,2016,2,23,21,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.91667,2016,2,23,22,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42423.95833,2016,2,23,23,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424,2016,2,24,0,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.04167,2016,2,24,1,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.08333,2016,2,24,2,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.125,2016,2,24,3,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.16667,2016,2,24,4,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.20833,2016,2,24,5,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.25,2016,2,24,6,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.29167,2016,2,24,7,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.33333,2016,2,24,8,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.375,2016,2,24,9,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.41667,2016,2,24,10,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.45833,2016,2,24,11,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.5,2016,2,24,12,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.54167,2016,2,24,13,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.58333,2016,2,24,14,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.625,2016,2,24,15,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.66667,2016,2,24,16,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.70833,2016,2,24,17,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.75,2016,2,24,18,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.79167,2016,2,24,19,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.83333,2016,2,24,20,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.875,2016,2,24,21,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.91667,2016,2,24,22,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42424.95833,2016,2,24,23,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425,2016,2,25,0,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.04167,2016,2,25,1,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.08333,2016,2,25,2,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.125,2016,2,25,3,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.16667,2016,2,25,4,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.20833,2016,2,25,5,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.25,2016,2,25,6,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.29167,2016,2,25,7,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.33333,2016,2,25,8,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.375,2016,2,25,9,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.41667,2016,2,25,10,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.45833,2016,2,25,11,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,42425.5,2016,2,25,12,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,42425.54167,2016,2,25,13,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.58333,2016,2,25,14,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.625,2016,2,25,15,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.66667,2016,2,25,16,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.70833,2016,2,25,17,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.75,2016,2,25,18,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.79167,2016,2,25,19,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.83333,2016,2,25,20,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.875,2016,2,25,21,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.91667,2016,2,25,22,1,µg/m³,1 Hr,Valid
Beijing,PM2.5,42425.95833,2016,2,25,23,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426,2016,2,26,0,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.04167,2016,2,26,1,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.08333,2016,2,26,2,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.125,2016,2,26,3,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.16667,2016,2,26,4,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.20833,2016,2,26,5,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.25,2016,2,26,6,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.29167,2016,2,26,7,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.33333,2016,2,26,8,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.375,2016,2,26,9,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.41667,2016,2,26,10,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.45833,2016,2,26,11,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.5,2016,2,26,12,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.54167,2016,2,26,13,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.58333,2016,2,26,14,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.625,2016,2,26,15,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.66667,2016,2,26,16,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.70833,2016,2,26,17,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.75,2016,2,26,18,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.79167,2016,2,26,19,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.83333,2016,2,26,20,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.875,2016,2,26,21,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.91667,2016,2,26,22,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,42426.95833,2016,2,26,23,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427,2016,2,27,0,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.04167,2016,2,27,1,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.08333,2016,2,27,2,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.125,2016,2,27,3,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.16667,2016,2,27,4,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.20833,2016,2,27,5,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.25,2016,2,27,6,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.29167,2016,2,27,7,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.33333,2016,2,27,8,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.375,2016,2,27,9,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.41667,2016,2,27,10,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.45833,2016,2,27,11,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.5,2016,2,27,12,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.54167,2016,2,27,13,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.58333,2016,2,27,14,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.625,2016,2,27,15,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.66667,2016,2,27,16,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.70833,2016,2,27,17,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.75,2016,2,27,18,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.79167,2016,2,27,19,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.83333,2016,2,27,20,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.875,2016,2,27,21,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.91667,2016,2,27,22,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,42427.95833,2016,2,27,23,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428,2016,2,28,0,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.04167,2016,2,28,1,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.08333,2016,2,28,2,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.125,2016,2,28,3,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.16667,2016,2,28,4,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.20833,2016,2,28,5,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.25,2016,2,28,6,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.29167,2016,2,28,7,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.33333,2016,2,28,8,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.375,2016,2,28,9,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.41667,2016,2,28,10,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.45833,2016,2,28,11,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.5,2016,2,28,12,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.54167,2016,2,28,13,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.58333,2016,2,28,14,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.625,2016,2,28,15,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.66667,2016,2,28,16,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.70833,2016,2,28,17,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.75,2016,2,28,18,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.79167,2016,2,28,19,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.83333,2016,2,28,20,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.875,2016,2,28,21,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.91667,2016,2,28,22,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42428.95833,2016,2,28,23,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429,2016,2,29,0,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.04167,2016,2,29,1,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.08333,2016,2,29,2,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.125,2016,2,29,3,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.16667,2016,2,29,4,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.20833,2016,2,29,5,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.25,2016,2,29,6,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.29167,2016,2,29,7,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.33333,2016,2,29,8,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.375,2016,2,29,9,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.41667,2016,2,29,10,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.45833,2016,2,29,11,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.5,2016,2,29,12,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.54167,2016,2,29,13,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,42429.58333,2016,2,29,14,44,µg/m³,1 Hr,Valid
